base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,base5,shoulder5,elbow5,base6,shoulder6,elbow6,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,e5x,e5y,e5z,e6x,e6y,e6z
-0.15654437,-0.062241342,-1.4814395,-0.026195195,-0.04583338,1.7897782,0.30987895,-0.033454783,-1.5351598,0.14344008,0.001093729,1.3900635,0.073184915,-0.07899553,-1.6870617,-0.19846986,-0.042936124,1.3426539,0.2,0.0,0.0,0.25428224,0.5564349,0.20787217,-0.20675841,0.4298359,-0.21209826,-0.22430442,-0.06413567,0.51996034,-0.22429651,0.08896496,-0.5578392,-0.20573932,-0.47127542,0.2869658,-0.20183203,-0.5497399,-0.2844183,-0.22423537
-0.16418935,-0.06308939,-1.4777226,-0.03101479,-0.04566625,1.7987977,0.31932953,-0.034945846,-1.5346918,0.15185173,0.0012001934,1.3884369,0.07050417,-0.071538664,-1.6956576,-0.20001169,-0.043483216,1.3339418,0.2,0.0,0.0,0.25370577,0.55834424,0.20595886,-0.20643021,0.4270327,-0.21182199,-0.22372977,-0.06751536,0.5199912,-0.22372015,0.09213637,-0.5578903,-0.20548445,-0.4674563,0.28589645,-0.20313057,-0.5524469,-0.28464398,-0.22365282
-0.17295855,-0.06364268,-1.4747447,-0.035998177,-0.045720927,1.807724,0.328587,-0.036595207,-1.5340574,0.16010557,0.0008930962,1.3875458,0.06774355,-0.061638936,-1.7034781,-0.20147133,-0.044040203,1.3253899,0.2,0.0,0.0,0.25312555,0.5601917,0.20379497,-0.2061467,0.42425528,-0.21144325,-0.22314554,-0.071060926,0.5199539,-0.22313799,0.095224366,-0.55756843,-0.20542927,-0.46283716,0.28441006,-0.20503819,-0.55514115,-0.28493702,-0.223089
-0.18359764,-0.063887134,-1.472362,-0.04107911,-0.04571995,1.8166937,0.33789632,-0.03834567,-1.533477,0.16783687,-0.00016141315,1.3879102,0.06432076,-0.049328104,-1.7116733,-0.203123,-0.04484575,1.3164555,0.2,0.0,0.0,0.25251967,0.5618945,0.20096645,-0.20598875,0.4214292,-0.2111602,-0.22254623,-0.07445406,0.5199817,-0.22253436,0.09812222,-0.5569319,-0.20549402,-0.45770836,0.28275865,-0.20762452,-0.5577972,-0.2851521,-0.22246456
-0.1966971,-0.062748924,-1.4714049,-0.046234015,-0.04564411,1.8257558,0.3468265,-0.040006276,-1.5326942,0.1751209,-0.0026735782,1.3908323,0.05921686,-0.032222535,-1.7201874,-0.20482695,-0.0458354,1.3073186,0.2,0.0,0.0,0.25192183,0.56345206,0.19734289,-0.20604368,0.41859218,-0.21087965,-0.22196358,-0.07790221,0.5199791,-0.22194272,0.10070507,-0.5557361,-0.20594291,-0.45175222,0.28084153,-0.21081826,-0.560538,-0.285315,-0.22186404
-0.2116153,-0.053127244,-1.4716424,-0.051321194,-0.046300504,1.8341364,0.35563296,-0.04165743,-1.5314789,0.18180002,-0.009077495,1.3968782,0.05413376,-0.010908805,-1.7207459,-0.2068335,-0.04701851,1.2984118,0.2,0.0,0.0,0.25142974,0.5644018,0.19264318,-0.20675686,0.41581908,-0.21047705,-0.22145374,-0.08124531,0.52007496,-0.22143857,0.10298278,-0.5532922,-0.20724,-0.44413504,0.27859145,-0.21530612,-0.5632227,-0.2854225,-0.22139156
-0.21913075,-0.026216432,-1.4730265,-0.055237368,-0.046425194,1.8419032,0.3613888,-0.0417942,-1.5289162,0.1845026,-0.031699806,1.4179022,0.05539453,-0.010580785,-1.713331,-0.21068203,-0.050362915,1.2924356,0.2,0.0,0.0,0.2513472,0.56320333,0.18611306,-0.21089126,0.41316426,-0.21011785,-0.22136272,-0.08382539,0.52062726,-0.22135888,0.104428455,-0.54862654,-0.2103459,-0.43698812,0.277399,-0.22152379,-0.5657765,-0.2845873,-0.22127813
-0.2168885,-0.024961706,-1.4777397,-0.05891865,-0.045794226,1.836848,0.36017266,-0.05485391,-1.5090864,0.17615952,-0.035134614,1.4176612,0.05678703,-0.010572088,-1.7065755,-0.211031,-0.042007435,1.2793407,0.2,0.0,0.0,0.25161612,0.55584604,0.18023002,-0.22184315,0.4107777,-0.21000642,-0.22162046,-0.08572531,0.52088755,-0.22159769,0.10256838,-0.5354086,-0.220187,-0.4389491,0.27824172,-0.22163835,-0.56725216,-0.2832343,-0.22152564
-0.21517844,-0.019256348,-1.4834177,-0.061653666,-0.02821379,1.8164191,0.35402277,-0.0784815,-1.4862398,0.16404022,-0.03473325,1.4216725,0.06083142,-0.015517944,-1.7018814,-0.2085322,-0.006526587,1.2801808,0.2,0.0,0.0,0.2516875,0.5535389,0.18039054,-0.22169438,0.41139102,-0.21176042,-0.22168018,-0.08913253,0.5304396,-0.215911,0.09899479,-0.5353127,-0.22168514,-0.44142714,0.27893445,-0.2217115,-0.5740297,-0.28492787,-0.21768856
-0.21358635,-0.014247446,-1.491317,-0.06336634,0.0075533753,1.7893891,0.34426463,-0.088888206,-1.4837686,0.14954895,-0.035093125,1.4252102,0.06514957,-0.018401247,-1.6934477,-0.20550425,0.03071194,1.304208,0.2,0.0,0.0,0.25210378,0.5500517,0.17982008,-0.22208337,0.42054668,-0.21868294,-0.21838814,-0.091692634,0.5441825,-0.206849,0.094383195,-0.5353942,-0.22211489,-0.44474867,0.27955952,-0.22216122,-0.58390164,-0.2885553,-0.20604737
-0.21165544,-0.0095494175,-1.5009974,-0.06495878,0.029799277,1.7597919,0.3309429,-0.09103773,-1.4881163,0.1326821,-0.03849097,1.426926,0.068907745,-0.02070007,-1.6824535,-0.20177636,0.046545193,1.3327671,0.2,0.0,0.0,0.25290093,0.5460621,0.17900516,-0.22290556,0.4359167,-0.2295568,-0.21087101,-0.08940187,0.54865533,-0.20316184,0.0888299,-0.5355591,-0.22287832,-0.448642,0.28035936,-0.22293402,-0.58732,-0.2902823,-0.19499843
-0.21012446,-0.005638323,-1.5125381,-0.06559585,0.033222064,1.7324063,0.3134582,-0.09112703,-1.4948773,0.11413736,-0.040180266,1.4301186,0.07297797,-0.022611812,-1.6707563,-0.1984227,0.050975222,1.3606863,0.2,0.0,0.0,0.25346723,0.54184395,0.17796834,-0.22346212,0.44870806,-0.23883781,-0.20520099,-0.08409981,0.5489693,-0.20284306,0.08270622,-0.5356875,-0.22342409,-0.45277897,0.28127477,-0.22350422,-0.5830152,-0.29029086,-0.19193302
-0.20816228,-0.003084288,-1.5253897,-0.06501114,0.035876922,1.706171,0.28959548,-0.09012685,-1.4994152,0.09552301,-0.040664222,1.4342939,0.0767084,-0.024323009,-1.6583554,-0.19515139,0.05451892,1.3872302,0.2,0.0,0.0,0.25379792,0.5374495,0.17720251,-0.22381602,0.45668322,-0.24405153,-0.20429647,-0.07689062,0.54852515,-0.20299487,0.076438256,-0.53557706,-0.22378443,-0.45699087,0.28227127,-0.22383235,-0.57552165,-0.2891668,-0.19330324
-0.20559666,-0.0014321075,-1.5384526,-0.06359038,0.038098358,1.6808237,0.25915095,-0.08865639,-1.5032425,0.07758855,-0.041248735,1.4383299,0.08016367,-0.02538613,-1.6453415,-0.19194768,0.05741016,1.412676,0.2,0.0,0.0,0.2541095,0.53301734,0.1766578,-0.2241473,0.4644348,-0.24858148,-0.20376542,-0.06759738,0.54865986,-0.20350707,0.07032178,-0.5354438,-0.2241005,-0.4613428,0.2832492,-0.22413942,-0.5680554,-0.28817052,-0.19470006
-0.20177303,-0.0006297408,-1.552003,-0.060804248,0.040051166,1.6565526,0.2237996,-0.08714474,-1.506382,0.061036896,-0.04196861,1.4421858,0.08349046,-0.025499474,-1.6319342,-0.18910009,0.059752967,1.4371138,0.2,0.0,0.0,0.2544243,0.52869487,0.17643355,-0.22445545,0.47203058,-0.25259453,-0.20329267,-0.056084424,0.54895365,-0.20422179,0.06456079,-0.5351794,-0.2244082,-0.46573377,0.2841231,-0.22444893,-0.5606525,-0.28728527,-0.19578038
-0.19664775,-0.000704181,-1.5652541,-0.05563855,0.04139463,1.6341968,0.1866871,-0.08595657,-1.5093118,0.046357825,-0.043099876,1.445883,0.08691387,-0.024839288,-1.6179433,-0.18622355,0.061410714,1.460817,0.2,0.0,0.0,0.25475448,0.5243115,0.17672476,-0.22480038,0.47948202,-0.25588593,-0.20292895,-0.043002695,0.549296,-0.20494795,0.05932268,-0.53470814,-0.22473885,-0.4700734,0.28486514,-0.22476485,-0.55342793,-0.28633124,-0.19648243
-0.1892955,-0.0013540894,-1.5785899,-0.04386696,0.04245099,1.6165355,0.15178776,-0.08490615,-1.5113869,0.033808332,-0.04423527,1.4497052,0.090485744,-0.023151055,-1.6033158,-0.18308234,0.06276202,1.4843534,0.2,0.0,0.0,0.25511977,0.52006704,0.17762472,-0.2251604,0.4866082,-0.25791964,-0.2027563,-0.029538399,0.54939145,-0.20569666,0.054754756,-0.5339317,-0.2250969,-0.47453985,0.28545165,-0.22512586,-0.5462355,-0.28541747,-0.1968981
-0.18028687,-0.002217318,-1.5915811,-0.024272863,0.043368,1.6025534,0.12189024,-0.08411399,-1.5125325,0.022480562,-0.04533614,1.4538993,0.0940061,-0.020485034,-1.5879456,-0.17945184,0.0638839,1.5042136,0.2,0.0,0.0,0.25553122,0.5156594,0.17913048,-0.22557448,0.4931127,-0.25721344,-0.20284674,-0.017044362,0.5492947,-0.20634906,0.050593954,-0.532913,-0.22550668,-0.47907776,0.2860642,-0.22550806,-0.539223,-0.28435084,-0.19701515
-0.17042483,-0.0028055005,-1.6040165,0.0014659985,0.044268843,1.5905379,0.09830878,-0.08371732,-1.5128473,0.011431256,-0.04626863,1.4584047,0.097631864,-0.01733752,-1.5718114,-0.17543374,0.06487481,1.5194783,0.2,0.0,0.0,0.25596806,0.51116765,0.18092737,-0.22600895,0.499424,-0.25363612,-0.20313872,-0.0064904145,0.54903907,-0.20681687,0.046526466,-0.5317609,-0.22594915,-0.4836633,0.28669643,-0.22593766,-0.5333914,-0.28365493,-0.19675685
-0.16053557,-0.0030076262,-1.6165773,0.02960902,0.04546964,1.5790274,0.08043359,-0.08345702,-1.5130568,-0.00024501924,-0.046771474,1.4630343,0.10120041,-0.013543503,-1.5548908,-0.17121871,0.06572112,1.5314596,0.2,0.0,0.0,0.25642776,0.5067383,0.18257661,-0.22645988,0.50578403,-0.24804105,-0.20350644,0.0019201899,0.54876024,-0.20703799,0.042262957,-0.53064096,-0.22641759,-0.4882632,0.28743955,-0.2263958,-0.5289829,-0.28334704,-0.19631712
-0.15179563,-0.0028521833,-1.6288913,0.05642758,0.046753082,1.5671976,0.06689074,-0.08343378,-1.5127563,-0.012935061,-0.046968326,1.4673973,0.10441462,-0.009496563,-1.5379627,-0.16678289,0.06638342,1.5422168,0.2,0.0,0.0,0.25686628,0.502221,0.18391648,-0.22689575,0.5122305,-0.24160133,-0.20384033,0.008392186,0.5483584,-0.20699704,0.037700377,-0.52966976,-0.22686204,-0.49281004,0.28825295,-0.22682542,-0.5255064,-0.28333214,-0.19578582
-0.14459932,-0.0026560272,-1.6408004,0.07915188,0.04729912,1.5550134,0.05617705,-0.08382049,-1.5110782,-0.026985485,-0.047234856,1.4711787,0.10723177,-0.005931667,-1.5220277,-0.16234198,0.066719994,1.552033,0.2,0.0,0.0,0.2572058,0.49787584,0.18475845,-0.22723253,0.5186021,-0.23542857,-0.2040455,0.01340172,0.54808944,-0.20667592,0.032914475,-0.5289138,-0.22720568,-0.4971028,0.28908592,-0.22716291,-0.52220005,-0.28350037,-0.19525923
-0.138449,-0.0023447257,-1.652959,0.096551165,0.047300946,1.5438857,0.047693763,-0.08422454,-1.5075438,-0.041175343,-0.047262855,1.4738688,0.11000598,-0.002823397,-1.5065581,-0.15826748,0.06685051,1.5608006,0.2,0.0,0.0,0.25743905,0.49378654,0.18511102,-0.2274745,0.5244209,-0.23027958,-0.20431128,0.017319566,0.5482549,-0.20624506,0.027862832,-0.5284031,-0.22744416,-0.50116485,0.28975326,-0.22740014,-0.51896024,-0.28390995,-0.19481325
-0.13292728,-0.0021158487,-1.6648892,0.10880347,0.04655207,1.5344424,0.04057478,-0.08466492,-1.5040935,-0.055037048,-0.047510717,1.4759372,0.112772174,-2.6561545e-06,-1.4919964,-0.15425228,0.0668418,1.569215,0.2,0.0,0.0,0.2576082,0.48969626,0.18530159,-0.22764178,0.5292835,-0.22623001,-0.20466845,0.020331858,0.5491206,-0.20578218,0.022981362,-0.5281278,-0.22759734,-0.5052231,0.29039115,-0.22756203,-0.51589113,-0.2843034,-0.19451925
-0.1276987,-0.0018992758,-1.676306,0.116591424,0.045633625,1.5263947,0.033685774,-0.085074626,-1.5006846,-0.069032885,-0.047926363,1.4773076,0.11560387,0.0023765587,-1.478427,-0.1502042,0.06673684,1.577101,0.2,0.0,0.0,0.25770912,0.48576137,0.18540439,-0.2277406,0.53297293,-0.22335331,-0.20519456,0.022819687,0.5500155,-0.20540729,0.018339496,-0.5278716,-0.22769721,-0.5091097,0.29088354,-0.22766419,-0.51281714,-0.2847272,-0.19421272
-0.12234375,-0.0013842516,-1.6874228,0.12124076,0.04440209,1.5184011,0.026996853,-0.08546511,-1.4972761,-0.08241757,-0.048303854,1.4785924,0.11858803,0.00412945,-1.4656456,-0.14640777,0.06650523,1.5843227,0.2,0.0,0.0,0.2577379,0.4820906,0.18543836,-0.22777715,0.53582364,-0.22171846,-0.20566604,0.025331734,0.5508872,-0.20514186,0.013714607,-0.5277117,-0.2277243,-0.51276696,0.2912932,-0.22769667,-0.5098023,-0.28515726,-0.19390824
-0.11726228,-0.0004240944,-1.6976243,0.124216385,0.042954713,1.5108813,0.020514844,-0.0858209,-1.4938548,-0.095187955,-0.048541535,1.4794031,0.12149034,0.0054481877,-1.453702,-0.14278595,0.06608322,1.5911956,0.2,0.0,0.0,0.2577433,0.47850662,0.18547164,-0.22778393,0.5383333,-0.22106458,-0.20609535,0.027866295,0.5517486,-0.20495479,0.009380717,-0.5275117,-0.22774474,-0.5163206,0.29163042,-0.22769982,-0.50691706,-0.2855413,-0.19379483
-0.112065315,0.0006525782,-1.7069283,0.12738383,0.04161399,1.5039004,0.014342826,-0.0861533,-1.4913181,-0.10742029,-0.048954163,1.4799864,0.12431157,0.006546091,-1.4426192,-0.13933404,0.06547228,1.5979235,0.2,0.0,0.0,0.25774273,0.475137,0.18558764,-0.22777353,0.5405961,-0.22072987,-0.2064484,0.030322745,0.55266,-0.20477274,0.0054136436,-0.52737534,-0.22773129,-0.5197121,0.29190135,-0.22770505,-0.50399256,-0.2858987,-0.19390143
-0.106789075,0.0019303475,-1.715707,0.13173182,0.04034753,1.4972726,0.008372695,-0.08644927,-1.4887524,-0.119106114,-0.049292944,1.4805219,0.127002,0.0077545317,-1.4316674,-0.13625114,0.06469244,1.6043191,0.2,0.0,0.0,0.25776127,0.47200754,0.18571784,-0.2277998,0.54270196,-0.22035314,-0.20673361,0.032758273,0.55328614,-0.20470777,0.0015306773,-0.5271986,-0.22774914,-0.52287334,0.29218692,-0.22772199,-0.5011521,-0.28609976,-0.19409437
-0.10162513,0.0034499997,-1.7237681,0.13773882,0.039025743,1.4906998,0.0025209473,-0.086660825,-1.486224,-0.13032088,-0.049578596,1.4809625,0.12952526,0.009070521,-1.4209515,-0.1333408,0.063719966,1.6110332,0.2,0.0,0.0,0.2578006,0.46894372,0.18589139,-0.22783378,0.54481685,-0.21951197,-0.20699853,0.035091963,0.5539093,-0.20460404,-0.0021847656,-0.5270033,-0.22778904,-0.52597415,0.29246372,-0.22775614,-0.4984472,-0.2862035,-0.19437718
-0.09644132,0.005211743,-1.7312728,0.1455014,0.03735663,1.4840444,-0.003212577,-0.08679555,-1.4837849,-0.14104547,-0.049949322,1.4812076,0.1319497,0.010327357,-1.4106944,-0.13059524,0.0625272,1.6182344,0.2,0.0,0.0,0.25785998,0.46600464,0.18607458,-0.22789231,0.5470309,-0.21805845,-0.2072709,0.037363734,0.55449843,-0.20448557,-0.0057667275,-0.5267979,-0.22784953,-0.52897227,0.29274568,-0.22782224,-0.49565592,-0.28617728,-0.19476552
-0.091341056,0.0070818937,-1.7385236,0.1546994,0.035287235,1.47699,-0.008748311,-0.086803354,-1.4810729,-0.15140067,-0.050301578,1.4813286,0.13425101,0.01172442,-1.400286,-0.12808536,0.06100516,1.6263411,0.2,0.0,0.0,0.25794417,0.46314397,0.18622762,-0.22798821,0.5492818,-0.215998,-0.20763807,0.039609388,0.555016,-0.2043964,-0.0092533985,-0.52659756,-0.22794375,-0.5318473,0.29302475,-0.22790164,-0.49274895,-0.28598437,-0.19525352
-0.0863822,0.0089040315,-1.7456859,0.16492589,0.03311501,1.470164,-0.01423126,-0.08666889,-1.4783493,-0.16195934,-0.05067216,1.4812924,0.13643429,0.013196587,-1.3899583,-0.12569971,0.05896018,1.6354171,0.2,0.0,0.0,0.25800654,0.46031103,0.18633685,-0.22804114,0.5516307,-0.21342324,-0.20808516,0.041757654,0.5555582,-0.20427904,-0.012635659,-0.52642506,-0.22799589,-0.53472936,0.29330355,-0.22795923,-0.4895563,-0.2855943,-0.19580163
-0.0814459,0.010730614,-1.7529616,0.17565374,0.030346563,1.462888,-0.019597419,-0.08621992,-1.4753243,-0.17243923,-0.05113102,1.4809729,0.13858761,0.014630685,-1.379921,-0.12330213,0.056056328,1.6447268,0.2,0.0,0.0,0.25806916,0.4574921,0.1863823,-0.22810875,0.55391127,-0.21043555,-0.20862158,0.043851685,0.55603546,-0.20425063,-0.016132515,-0.5262764,-0.22805856,-0.5375878,0.29356983,-0.22803171,-0.48601216,-0.2850008,-0.19648439
-0.07663845,0.012644618,-1.7601833,0.18633969,0.026876055,1.4553988,-0.024806965,-0.085338674,-1.4720957,-0.18301256,-0.051699735,1.4803182,0.14078303,0.016166663,-1.3695943,-0.12071017,0.051057585,1.6542044,0.2,0.0,0.0,0.258136,0.45462865,0.1863459,-0.22816697,0.5561372,-0.20726156,-0.20935793,0.04589587,0.55648303,-0.20435251,-0.019647634,-0.52617633,-0.22812532,-0.54038787,0.29378992,-0.2280898,-0.48220512,-0.2842882,-0.19738252
-0.07196897,0.014997699,-1.7673331,0.19659707,0.021749139,1.4479718,-0.029942833,-0.08391186,-1.4686903,-0.19379862,-0.05236918,1.4793096,0.14302193,0.017491624,-1.3593515,-0.11777223,0.044191957,1.6646491,0.2,0.0,0.0,0.25820673,0.45175803,0.18624449,-0.22823945,0.55818284,-0.20402166,-0.21032897,0.047861297,0.5568534,-0.20463298,-0.023202218,-0.52612066,-0.22819355,-0.5432651,0.29397646,-0.22815798,-0.47776473,-0.28338787,-0.19886811
-0.067376286,0.0175964,-1.7749215,0.20627576,0.013881676,1.440481,-0.03497078,-0.08177378,-1.4650576,-0.20455223,-0.05333513,1.4778773,0.1453131,0.01861471,-1.3493929,-0.11425661,0.03471099,1.6746243,0.2,0.0,0.0,0.258306,0.44883293,0.1860931,-0.22835171,0.5597361,-0.20067567,-0.21181072,0.04978634,0.55713314,-0.20514992,-0.026736537,-0.5260898,-0.22828966,-0.5461676,0.29410553,-0.22826836,-0.472418,-0.2822683,-0.200948
-0.06198025,0.020685675,-1.7812719,0.21452929,0.002780802,1.4331571,-0.040430605,-0.07844155,-1.4612116,-0.21541396,-0.054202612,1.4761633,0.14772469,0.019935722,-1.3390735,-0.110875614,0.021172632,1.6832324,0.2,0.0,0.0,0.2584387,0.44583797,0.18564747,-0.22845094,0.5604333,-0.19747157,-0.21421106,0.051868223,0.5572214,-0.20598659,-0.030353418,-0.5260895,-0.22842109,-0.5489246,0.29429954,-0.22839072,-0.46642578,-0.28094238,-0.20374395
-0.057005093,0.024423957,-1.787714,0.22205108,-0.012134988,1.4254308,-0.04537931,-0.0732775,-1.4577734,-0.22609966,-0.05486211,1.4745505,0.15020868,0.020837205,-1.3290055,-0.109078914,0.0023835949,1.6931959,0.2,0.0,0.0,0.2585762,0.44296044,0.18570413,-0.22864376,0.5600723,-0.19420828,-0.2177389,0.05394745,0.5571031,-0.20713754,-0.033837903,-0.5260773,-0.22856708,-0.5518161,0.29437447,-0.2285175,-0.45960534,-0.2793001,-0.20770508
-0.0518794,0.029218957,-1.7936097,0.22947381,-0.03189178,1.4196148,-0.049896505,-0.062266003,-1.4558268,-0.23674512,-0.054838046,1.473347,0.15340286,0.021169087,-1.3194718,-0.109037414,-0.02207452,1.7045051,0.2,0.0,0.0,0.25870562,0.4399983,0.18566182,-0.22874866,0.5587278,-0.19076855,-0.22239095,0.055804476,0.5564058,-0.20890649,-0.037056055,-0.5260215,-0.22868717,-0.5547092,0.29437542,-0.22866993,-0.4509876,-0.27646518,-0.21317846
-0.045458242,0.036467288,-1.7977617,0.22803888,-0.036266353,1.4241834,-0.053930398,-0.03725151,-1.456657,-0.24630022,-0.054474853,1.4722697,0.15779735,0.020475537,-1.3107975,-0.110347375,-0.053591173,1.7068629,0.2,0.0,0.0,0.25897676,0.4371394,0.18573433,-0.22897272,0.5556119,-0.18657492,-0.22877508,0.05751229,0.5536151,-0.21279463,-0.03981474,-0.5259782,-0.22896521,-0.5575273,0.29400048,-0.2289316,-0.44017932,-0.27239215,-0.22038504
-0.040124223,0.041210853,-1.8003312,0.22669782,-0.03791628,1.4294114,-0.054237407,-0.012907502,-1.4597211,-0.25253505,-0.054725423,1.4733701,0.1612216,0.022403821,-1.3065796,-0.112191476,-0.050364036,1.7034771,0.2,0.0,0.0,0.2594697,0.4348092,0.18577507,-0.22941259,0.5541287,-0.1861163,-0.2294716,0.05976511,0.54577386,-0.22162528,-0.041771818,-0.52593637,-0.2294769,-0.55973417,0.29354602,-0.22941554,-0.4292673,-0.267912,-0.23020339
-0.03955051,0.027085293,-1.7811644,0.22304766,-0.042064205,1.4320359,-0.048613995,-0.010133797,-1.4585264,-0.2512869,-0.026891783,1.4732926,0.16216132,0.004985002,-1.3202274,-0.115854144,-0.048397984,1.6992843,0.2,0.0,0.0,0.26009408,0.43327674,0.18532635,-0.23006634,0.55233276,-0.18675792,-0.23012237,0.06076457,0.53723544,-0.23012336,-0.04387193,-0.5252392,-0.2300847,-0.55999154,0.293312,-0.23014708,-0.43120566,-0.2677502,-0.23012555
-0.039121058,0.006410066,-1.7597682,0.21944185,-0.051749516,1.4422151,-0.03749966,-0.009488095,-1.4596412,-0.24580829,-0.01051902,1.460409,0.15982768,-0.03161771,-1.3122339,-0.120073214,-0.046395466,1.6918207,0.2,0.0,0.0,0.26117963,0.44151717,0.19051766,-0.22778323,0.5498899,-0.18696998,-0.23116384,0.05757439,0.53686064,-0.23115379,-0.0454248,-0.5341667,-0.22132108,-0.5621454,0.29245856,-0.22567025,-0.4335436,-0.26858133,-0.23124439
-0.03854426,-0.008475837,-1.7355245,0.21557547,-0.059124783,1.4485927,-0.02459579,-0.008368693,-1.46217,-0.23878767,-0.0106551945,1.460609,0.15636347,-0.06735084,-1.3298001,-0.12288519,-0.045281578,1.6813904,0.2,0.0,0.0,0.26222357,0.45277658,0.19598113,-0.22258021,0.5437339,-0.18713197,-0.23220618,0.053515624,0.53615427,-0.23222603,-0.0457491,-0.5439139,-0.21418607,-0.5742175,0.29742187,-0.21333376,-0.43677488,-0.26966757,-0.23229708
-0.03782447,-0.0129928775,-1.7113222,0.20992519,-0.06307838,1.4574045,-0.011333549,-0.007191592,-1.4652649,-0.23118745,-0.012635533,1.46312,0.1529964,-0.08206201,-1.3548594,-0.12593359,-0.04527446,1.6682298,0.2,0.0,0.0,0.26309186,0.46311152,0.20119636,-0.21885788,0.53904134,-0.18779753,-0.23308069,0.048937287,0.5353187,-0.23306552,-0.043768838,-0.5444415,-0.21349809,-0.5783247,0.30065557,-0.20204942,-0.44077617,-0.27058688,-0.23316434
-0.03731438,-0.014871132,-1.6880858,0.2035028,-0.06575539,1.468685,0.0029872614,-0.007271213,-1.4696602,-0.2229904,-0.014374137,1.469025,0.14967449,-0.08389347,-1.3799857,-0.12946527,-0.04438796,1.6546429,0.2,0.0,0.0,0.26358876,0.47054094,0.20518368,-0.21804962,0.53454065,-0.18881913,-0.23361936,0.04399778,0.5343797,-0.2335609,-0.041174393,-0.543646,-0.2135666,-0.57483494,0.30061093,-0.1986141,-0.44527197,-0.27164596,-0.23362869
-0.036811322,-0.016283507,-1.6689222,0.19568217,-0.06758361,1.4814465,0.01750212,-0.00806582,-1.4748603,-0.21341866,-0.016016942,1.4745884,0.14639658,-0.08542665,-1.4050908,-0.1329187,-0.04314528,1.6412078,0.2,0.0,0.0,0.26386365,0.47735047,0.20858346,-0.21790028,0.52994376,-0.18995619,-0.23388942,0.03903302,0.533414,-0.23385231,-0.037907723,-0.54189503,-0.2137623,-0.5676727,0.29912505,-0.20041972,-0.44995734,-0.2726932,-0.2339248
-0.036496308,-0.0175464,-1.657263,0.1867878,-0.068611845,1.4948364,0.031511877,-0.008821969,-1.4801322,-0.2014547,-0.017839432,1.478155,0.14319153,-0.08754396,-1.429626,-0.13626634,-0.042272273,1.6273303,0.2,0.0,0.0,0.26406527,0.48305053,0.21130273,-0.21782978,0.52515095,-0.19146445,-0.23410214,0.03417424,0.53237075,-0.23405394,-0.034197856,-0.5402697,-0.21405032,-0.5602893,0.29760495,-0.20218067,-0.45465556,-0.2736871,-0.23412016
-0.036356393,-0.019015012,-1.6467688,0.17697906,-0.06876151,1.5084573,0.044709012,-0.009337974,-1.485359,-0.18626021,-0.019532537,1.4798477,0.1401086,-0.09026831,-1.4520801,-0.1394592,-0.041743632,1.6131345,0.2,0.0,0.0,0.26419502,0.48667607,0.21288647,-0.21768089,0.5203218,-0.19324054,-0.23424552,0.029525027,0.53123754,-0.23418207,-0.029850362,-0.5391888,-0.21440113,-0.5532018,0.29617658,-0.20322035,-0.45940173,-0.27463362,-0.23423615
-0.036213703,-0.020854782,-1.635631,0.1656445,-0.068308264,1.5226502,0.05722127,-0.009808876,-1.4906383,-0.16759127,-0.021194626,1.4802505,0.1371701,-0.093203545,-1.4709249,-0.14264391,-0.041566998,1.5987399,0.2,0.0,0.0,0.26425672,0.4899757,0.21438694,-0.21753336,0.5155523,-0.19517665,-0.23430254,0.025102716,0.5300535,-0.2342407,-0.024613176,-0.5386401,-0.21477959,-0.5469397,0.29503757,-0.20345797,-0.4642073,-0.27549675,-0.23429607
